open,high,low,close,volume,date,RSI,symbol
163.27,166.49,162.45,165.49,31995894,2025-03-14,37.1926,GOOGL
166.035,166.13,162.11,162.76,31756214,2025-03-13,32.8023,GOOGL
166.58,167.6399,163.53,167.11,28372396,2025-03-12,36.5862,GOOGL
164.91,166.75,161.37,164.04,39587414,2025-03-11,31.4004,GOOGL
168.26,168.46,163.69,165.87,43377356,2025-03-10,32.8891,GOOGL
171.26,174.97,170.27,173.86,27385813,2025-03-07,40.463,GOOGL
170.53,174.81,170.5,172.35,28301953,2025-03-06,37.8885,GOOGL
170.52,173.78,169.06,173.02,30954922,2025-03-05,38.5758,GOOGL
166.24,173.2946,165.8,170.92,45387996,2025-03-04,35.1522,GOOGL
171.925,173.37,165.93,167.01,40770451,2025-03-03,28.2368,GOOGL
168.68,170.61,166.77,170.28,48130565,2025-02-28,30.7863,GOOGL
173.99,174.56,167.94,168.5,39991015,2025-02-27,27.4764,GOOGL
175.07,176.08,171.5807,172.73,35431268,2025-02-26,30.718,GOOGL
178.04,178.74,174.6939,175.42,41913411,2025-02-25,33.0182,GOOGL
181.99,183.12,178.885,179.25,29854206,2025-02-24,36.6463,GOOGL
185.15,185.34,179.08,179.66,35199239,2025-02-21,37.051,GOOGL
184.8,185.31,182.72,184.56,20441462,2025-02-20,42.2258,GOOGL
184.07,185.46,183.59,185.27,19549396,2025-02-19,43.0345,GOOGL
185.6,185.96,181.7401,183.77,29916675,2025-02-18,40.8107,GOOGL
185.055,186.4,184.32,185.23,20448437,2025-02-14,42.3033,GOOGL
184.32,186.28,183.14,186.14,21402523,2025-02-13,43.2181,GOOGL
183.22,185.11,181.83,183.61,22072559,2025-02-12,39.8606,GOOGL
185.03,186.94,184.28,185.32,21239519,2025-02-11,41.3968,GOOGL
187.35,188.2,185.86,186.47,23105649,2025-02-10,42.4178,GOOGL
191.05,191.18,183.24,185.34,49314961,2025-02-07,41.0922,GOOGL
189.5,192.1,188.72,191.6,29297442,2025-02-06,46.6118,GOOGL
191.07,192.75,188.03,191.33,70461770,2025-02-05,46.3231,GOOGL
203.39,207.05,202.81,206.38,43856425,2025-02-04,64.3335,GOOGL
200.69,203.75,200.1,201.23,27838348,2025-02-03,59.3061,GOOGL
202.0,205.48,201.8,204.02,32041952,2025-01-31,63.8323,GOOGL
198.0,201.4,197.67,200.87,24354684,2025-01-30,60.6867,GOOGL
195.555,196.785,193.43,195.41,18218256,2025-01-29,54.2879,GOOGL
192.745,195.48,190.68,195.3,24157929,2025-01-28,54.1483,GOOGL
192.41,196.88,190.73,191.81,41728893,2025-01-27,49.6146,GOOGL
198.1,200.9,198.0,200.21,23877521,2025-01-24,63.6891,GOOGL
198.14,200.3,195.2,197.98,26951357,2025-01-23,60.9589,GOOGL
199.06,200.48,197.53,198.37,26200617,2025-01-22,61.7125,GOOGL
199.07,202.29,197.87,198.05,29971292,2025-01-21,61.3484,GOOGL
196.53,197.23,193.75,196.0,27735089,2025-01-17,59.0314,GOOGL
194.14,195.48,192.81,192.91,17815432,2025-01-16,55.279,GOOGL
193.09,196.36,191.86,195.55,21775969,2025-01-15,59.6105,GOOGL
191.24,191.98,188.3082,189.66,17174854,2025-01-14,51.7834,GOOGL
190.07,191.18,187.36,191.01,21823699,2025-01-13,54.011,GOOGL
194.295,196.52,190.31,192.04,26665206,2025-01-10,55.7089,GOOGL
192.57,196.29,192.38,193.95,24864766,2025-01-08,58.8969,GOOGL
197.11,201.0,194.6,195.49,26487244,2025-01-07,61.5333,GOOGL
193.98,198.2222,193.85,196.87,29563638,2025-01-06,63.9139,GOOGL
191.37,193.21,189.975,191.79,18596159,2025-01-03,58.4145,GOOGL
190.65,192.0,187.5,189.43,20370828,2025-01-02,55.4882,GOOGL
191.075,191.96,188.51,189.3,17466919,2024-12-31,55.3274,GOOGL
189.8,192.55,189.12,191.24,14264659,2024-12-30,58.2428,GOOGL
194.95,195.32,190.65,192.76,18891362,2024-12-27,60.5647,GOOGL
195.15,196.748,194.375,195.6,12057210,2024-12-26,65.065,GOOGL
194.84,196.11,193.78,196.11,10403259,2024-12-24,65.8813,GOOGL
192.62,195.1,190.15,194.63,25675014,2024-12-23,64.6875,GOOGL
185.78,192.89,185.22,191.41,63462934,2024-12-20,62.0014,GOOGL
191.625,193.03,188.38,188.51,32265241,2024-12-19,59.42,GOOGL
195.22,197.0,187.74,188.4,34166074,2024-12-18,59.3226,GOOGL
197.25,201.42,194.98,195.42,43504025,2024-12-17,69.1515,GOOGL
192.87,199.0,192.62,196.66,44934901,2024-12-16,71.0833,GOOGL
191.01,192.73,189.64,189.82,25143495,2024-12-13,66.2548,GOOGL
