open,high,low,close,volume,date,RSI,symbol
252.54,253.37,220.0,222.15,185037825,2025-03-10,20.5942,TSLA
259.32,266.2499,250.73,262.67,102369640,2025-03-07,26.7602,TSLA
272.06,272.65,260.02,263.45,98451566,2025-03-06,26.9042,TSLA
272.92,279.55,267.71,279.1,94042913,2025-03-05,29.9017,TSLA
270.93,284.35,261.8401,272.04,126706623,2025-03-04,26.47,TSLA
300.34,303.94,277.3,284.65,115551414,2025-03-03,28.8091,TSLA
279.5,293.88,273.6,292.98,115696968,2025-02-28,30.4602,TSLA
291.16,297.23,280.88,281.95,101748197,2025-02-27,25.1883,TSLA
303.715,309.0,288.04,290.8,100118276,2025-02-26,26.6962,TSLA
327.025,328.89,297.2512,302.8,134228777,2025-02-25,28.8724,TSLA
338.14,342.3973,324.7,330.53,76052321,2025-02-24,34.9935,TSLA
353.44,354.98,334.42,337.8,74058648,2025-02-21,36.8979,TSLA
361.51,362.3,348.0,354.4,45965354,2025-02-20,41.7106,TSLA
354.0,367.34,353.67,360.56,67094374,2025-02-19,43.6735,TSLA
355.01,359.1,350.02,354.11,51631702,2025-02-18,40.9727,TSLA
360.62,362.0,347.5,355.84,68277279,2025-02-14,41.4679,TSLA
345.0,358.69,342.85,355.94,89441519,2025-02-13,41.4948,TSLA
329.94,346.4,329.12,336.51,105382729,2025-02-12,33.7334,TSLA
345.8,349.37,325.1,328.5,118543400,2025-02-11,30.1882,TSLA
356.21,362.7,350.51,350.73,77514903,2025-02-10,35.0159,TSLA
370.19,380.5459,360.34,361.62,70298258,2025-02-07,37.763,TSLA
373.03,375.4,363.18,374.32,77918230,2025-02-06,41.2691,TSLA
387.51,388.39,375.53,378.17,57614721,2025-02-05,42.3767,TSLA
382.63,394.0,381.4,392.21,57072235,2025-02-04,46.6127,TSLA
386.68,389.17,374.36,383.68,93732122,2025-02-03,43.4221,TSLA
401.53,419.99,401.34,404.6,83568219,2025-01-31,50.263,TSLA
410.78,412.5,384.41,400.28,98092879,2025-01-30,48.7137,TSLA
395.21,398.5899,384.48,389.1,68033648,2025-01-29,44.5638,TSLA
396.91,400.59,386.5,398.09,48910676,2025-01-28,47.4294,TSLA
394.8,406.69,389.0,397.15,58125510,2025-01-27,47.0991,TSLA
414.45,418.88,405.78,406.58,56427149,2025-01-24,50.0269,TSLA
416.06,420.73,408.95,412.38,50690592,2025-01-23,51.8683,TSLA
416.81,428.0,414.59,415.11,60963342,2025-01-22,52.7164,TSLA
432.64,433.2,406.31,424.07,87320894,2025-01-21,55.4812,TSLA
421.5,439.74,419.75,426.5,94991429,2025-01-17,56.2237,TSLA
423.49,424.0,409.13,413.82,68335151,2025-01-16,53.1879,TSLA
409.9,429.8,405.661,428.22,81375460,2025-01-15,57.3845,TSLA
414.34,422.64,394.54,396.36,84565022,2025-01-14,49.1401,TSLA
383.21,403.79,380.07,403.31,67580494,2025-01-13,51.1443,TSLA
391.4,399.28,377.29,394.74,62287333,2025-01-10,48.751,TSLA
392.95,402.4999,387.4,394.94,73038805,2025-01-08,48.8028,TSLA
405.83,414.33,390.0,394.36,75699525,2025-01-07,48.6559,TSLA
423.2,426.43,401.7,411.05,85516534,2025-01-06,52.697,TSLA
381.48,411.8799,379.45,410.44,95423329,2025-01-03,52.5632,TSLA
390.1,392.7299,373.04,379.28,109710749,2025-01-02,45.2181,TSLA
423.79,427.93,402.54,403.84,76825121,2024-12-31,50.9975,TSLA
419.4,427.0,415.75,417.41,64941012,2024-12-30,54.5763,TSLA
449.52,450.0,426.5,431.66,82666821,2024-12-27,58.5852,TSLA
465.16,465.3299,451.02,454.13,76651210,2024-12-26,65.6456,TSLA
435.9,462.78,435.14,462.28,59551750,2024-12-24,68.4228,TSLA
431.0,434.51,415.4112,430.6,72698055,2024-12-23,62.7318,TSLA
425.505,447.08,417.64,421.06,132216176,2024-12-20,60.754,TSLA
451.88,456.36,420.02,436.17,118566146,2024-12-19,65.8974,TSLA
466.495,488.5399,427.01,440.13,149340788,2024-12-18,67.2836,TSLA
475.9,483.99,457.5101,479.86,131222978,2024-12-17,83.6836,TSLA
441.09,463.19,436.15,463.02,114083811,2024-12-16,81.9522,TSLA
420.0,436.3,415.71,436.23,89000158,2024-12-13,78.5972,TSLA
